price_num,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,availability_365,host_listings_count,amenity_count,price_per_person
90.82,2.0,1.0,1.0,1.0,30.0,3,0.06,5.0,5.0,5.0,5.0,318,1.0,39,45.41
102.965,2.0,1.0,1.0,1.0,30.0,12,0.22,4.0,3.5,4.5,4.33,0,1.0,39,51.4825
227.97,8.0,1.0,1.0,2.0,30.0,90,1.6,4.8,4.64,4.26,4.71,364,1.0,17,28.49625
198.4,6.0,1.0,4.0,4.0,30.0,5,0.09,4.4,3.6,5.0,4.4,303,6.0,18,33.06666666666667
312.68,4.0,1.0,1.0,1.0,30.0,15,0.27,4.73,4.6,4.6,4.4,365,1.0,16,78.17
8296.33,2.0,1.0,1.0,1.0,30.0,1,0.02,5.0,5.0,5.0,5.0,83,1.0,46,4148.165
222.87,4.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,0,3.0,47,55.7175
222.87,4.0,1.0,1.0,2.0,30.0,70,1.25,4.96,4.9,4.96,4.93,0,1.0,39,55.7175
378.06,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,365,3767.0,32,189.03
195.27,4.0,1.0,1.0,2.0,30.0,11,0.23,4.91,4.82,5.0,4.45,354,51.0,31,48.8175
72.67,1.0,1.0,1.0,1.0,30.0,11,0.2,5.0,5.0,5.0,5.0,180,1.0,16,72.67
191.17,2.0,1.0,1.0,1.0,30.0,15,0.3,4.87,4.8,4.4,4.53,365,1.0,14,95.585
57.37,1.0,1.0,1.0,1.0,30.0,1,0.02,5.0,2.0,5.0,5.0,317,33.0,13,57.37
109.53,2.0,1.0,1.0,3.0,30.0,43,0.76,4.7,4.74,4.33,4.6,365,1.0,28,54.765
73.03,1.0,1.5,1.0,2.0,30.0,21,0.47,4.71,4.57,4.43,4.62,87,1.0,11,73.03
222.87,4.0,1.0,2.0,2.0,30.0,4,0.07,5.0,5.0,5.0,5.0,0,1.0,32,55.7175
154.33,2.0,1.0,1.0,1.0,30.0,11,0.2,4.64,4.45,4.73,4.45,334,1.0,32,77.165
215.73,2.0,1.0,1.0,1.0,30.0,119,2.12,4.69,4.84,4.74,4.66,365,4.0,38,107.865
136.37,2.0,1.0,1.0,2.0,30.0,58,1.09,4.97,4.97,4.86,4.78,211,4.0,56,68.185
102.965,2.0,1.0,1.0,1.0,30.0,27,0.48,4.81,5.0,4.33,4.74,0,1.0,35,51.4825
209.0,4.0,1.0,1.0,1.0,1.0,2,0.04,5.0,5.0,5.0,5.0,5,11.0,17,52.25
459.0,4.0,1.0,1.0,1.0,1.0,2,0.04,4.5,5.0,5.0,4.5,4,11.0,18,114.75
256.27,2.0,1.0,1.0,1.0,30.0,4,0.07,4.5,4.5,4.75,4.5,146,1.0,40,128.135
102.965,1.0,1.0,1.0,1.0,30.0,14,0.29,4.36,4.14,4.43,4.21,0,2.0,10,102.965
177.0,2.0,1.0,1.0,1.0,2.0,184,3.28,4.88,4.91,4.78,4.79,171,3.0,48,88.5
195.5,2.0,1.0,1.0,1.0,4.0,115,2.26,4.96,4.85,4.93,4.91,271,1.0,45,97.75
102.965,2.0,1.0,1.0,1.0,2.0,9,0.16,4.56,4.67,4.78,4.33,0,3.0,20,51.4825
186.67,2.0,1.0,1.0,2.0,1.0,155,2.82,4.9,4.86,4.46,4.81,272,1.0,41,93.335
102.965,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,1.0,48,102.965
309.0,4.0,1.0,1.0,3.0,1.0,161,2.85,4.83,4.88,4.8,4.68,326,1.0,56,77.25
102.965,2.0,1.0,1.0,1.0,30.0,88,1.56,4.97,4.98,4.99,4.98,25,1.0,34,51.4825
104.0,1.0,1.0,1.0,1.0,30.0,11,0.2,5.0,4.36,4.64,4.45,279,2.0,24,104.0
564.0,2.0,1.0,1.0,1.0,1.0,37,0.67,4.78,5.0,4.65,4.46,213,29.0,25,282.0
564.0,2.0,1.0,1.0,1.0,1.0,47,0.85,4.72,4.85,4.74,4.64,213,29.0,25,282.0
564.0,2.0,1.0,1.0,1.0,1.0,45,0.81,4.82,4.91,4.8,4.69,213,29.0,24,282.0
214.97,2.0,2.0,3.0,4.0,30.0,72,1.29,4.6,4.63,4.69,4.72,360,1.0,58,107.485
257.0,2.0,1.0,1.0,1.0,3.0,138,2.49,4.94,4.98,4.53,4.83,64,1.0,46,128.5
250.0,2.0,1.0,1.0,2.0,1.0,20,0.36,4.0,4.1,4.45,3.7,341,399.0,41,125.0
112.98,2.0,1.0,1.0,2.0,45.0,29,0.51,4.93,4.93,4.86,4.79,229,6.0,60,56.49
354.96,4.0,1.0,2.0,2.0,30.0,20,0.36,4.9,4.95,5.0,4.7,101,9.0,66,88.74
222.87,4.0,1.0,1.0,2.0,30.0,24,0.42,4.88,4.83,4.96,4.75,1,1.0,38,55.7175
102.965,1.0,1.0,1.0,1.0,30.0,14,0.25,4.71,4.64,5.0,4.64,41,2.0,64,102.965
210.9,2.0,1.0,1.0,1.0,30.0,62,1.13,4.65,4.69,4.77,4.65,343,2.0,18,105.45
116.87,3.0,1.0,1.0,1.0,30.0,11,0.38,5.0,5.0,4.45,5.0,118,1.0,50,38.95666666666667
38.05,1.0,1.0,1.0,1.0,30.0,2,0.04,5.0,5.0,4.5,5.0,42,2.0,25,38.05
108.63,3.0,1.0,1.0,2.0,30.0,149,2.67,4.92,4.89,4.89,4.87,287,1.0,18,36.21
102.965,2.0,1.0,1.0,1.0,30.0,4,0.08,5.0,4.75,4.75,4.5,2,25.0,18,51.4825
222.87,4.0,1.0,2.0,2.0,30.0,9,0.16,5.0,4.89,4.56,4.89,0,1.0,48,55.7175
137.5,2.0,1.0,1.0,1.0,1.0,37,0.65,3.81,4.35,3.7,3.92,362,399.0,39,68.75
847.0,4.0,1.0,1.0,1.0,1.0,72,1.28,4.69,4.85,4.86,4.67,279,22.0,48,211.75
2071.0,8.0,2.0,4.0,4.0,1.0,161,2.88,4.81,4.83,4.9,4.63,306,22.0,48,258.875
426.83,6.0,1.0,1.0,1.0,30.0,73,1.31,4.52,4.74,4.96,4.55,365,1.0,43,71.13833333333334
222.87,2.0,1.0,1.0,2.0,30.0,108,1.91,4.8,4.85,4.69,4.72,0,1.0,34,111.435
66.03,1.0,1.5,1.0,1.0,30.0,9,0.17,4.89,4.78,4.89,5.0,310,5.0,40,66.03
58.48,1.0,1.0,1.0,1.0,30.0,13,0.23,5.0,4.62,4.69,4.38,319,5.0,45,58.48
159.67,4.0,1.0,1.0,1.0,30.0,87,1.57,4.91,4.89,4.93,4.87,317,7.0,23,39.9175
103.39,6.0,1.0,3.0,2.0,30.0,38,0.7,4.53,4.58,4.26,4.47,284,5.0,28,17.231666666666666
102.965,2.0,1.0,1.0,1.0,3.0,18,0.32,4.67,4.67,4.78,4.61,0,1.0,41,51.4825
48.7,1.0,1.0,1.0,3.0,30.0,6,0.11,5.0,5.0,4.67,5.0,359,9.0,40,48.7
199.13,1.0,1.0,1.0,1.0,30.0,41,0.74,4.44,4.29,4.76,4.54,365,2.0,31,199.13
272.0,5.0,2.0,2.0,3.0,30.0,17,0.31,4.71,4.94,4.71,4.59,165,6.0,49,54.4
98.82,2.0,1.0,1.0,1.0,30.0,106,1.88,4.78,4.62,4.79,4.65,321,3.0,50,49.41
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,3.0,36,51.4825
220.72,2.0,1.0,2.0,2.0,30.0,0,0.0,4.84,4.81,4.8,4.78,365,1.0,25,110.36
222.87,7.0,1.0,3.0,2.0,30.0,36,0.66,4.97,4.92,4.75,4.81,0,1.0,54,31.83857142857143
222.87,2.0,1.0,1.0,2.0,30.0,6,0.11,4.33,4.33,4.83,4.33,50,1.0,40,111.435
171.0,6.0,1.0,3.0,2.0,30.0,26,0.52,4.92,4.88,4.62,4.77,296,2.0,52,28.5
65.43,2.0,1.0,1.0,2.0,30.0,68,1.28,4.6,4.45,4.76,4.56,365,1.0,34,32.715
127.23,1.0,1.0,1.0,1.0,30.0,33,0.59,4.85,4.88,4.94,4.79,318,2.0,39,127.23
186.23,2.0,1.0,1.0,1.0,30.0,11,0.2,4.64,4.55,4.45,4.55,346,51.0,34,93.115
599.0,4.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,4,11.0,21,149.75
167.46,2.0,1.0,1.0,1.0,30.0,82,1.65,4.82,4.87,4.77,4.68,276,4.0,50,83.73
222.87,2.0,1.0,1.0,2.0,30.0,8,0.14,5.0,5.0,5.0,5.0,0,1.0,37,111.435
179.07,4.0,2.0,1.0,1.0,30.0,2,0.06,5.0,4.5,4.5,5.0,269,1.0,37,44.7675
322.83,2.0,1.0,1.0,1.0,30.0,1,0.1,5.0,5.0,5.0,4.0,63,5.0,47,161.415
440.63,4.0,2.0,2.0,2.0,30.0,18,0.33,4.94,4.89,4.72,4.72,358,1.0,54,110.1575
116.03,1.0,1.0,1.0,1.0,30.0,46,0.83,4.93,4.91,4.91,4.78,257,4.0,46,116.03
186.33,4.0,1.0,2.0,2.0,30.0,6,0.14,4.67,4.33,4.5,4.67,210,10.0,24,46.5825
327.0,4.0,1.0,1.0,2.0,1.0,261,4.7,4.88,4.9,4.88,4.72,364,12.0,27,81.75
222.87,2.0,1.0,1.0,2.0,30.0,9,0.16,4.89,4.78,5.0,4.67,0,1.0,33,111.435
98.93,1.0,1.0,2.0,2.0,30.0,12,0.22,5.0,5.0,5.0,5.0,234,1.0,9,98.93
151.93,2.0,1.0,1.0,1.0,30.0,53,0.95,4.91,4.91,5.0,4.83,156,1.0,46,75.965
45.8,1.0,1.0,1.0,1.0,30.0,17,0.31,4.76,4.71,4.71,4.76,359,7.0,26,45.8
222.87,3.0,2.0,2.0,2.0,30.0,11,0.2,4.45,4.45,4.73,4.18,83,1.0,47,74.29
93.89,2.0,1.0,1.0,1.0,30.0,41,0.73,4.93,4.9,4.73,4.76,117,12.0,53,46.945
76.2,2.0,1.0,1.0,1.0,30.0,52,0.92,4.44,4.52,4.4,4.48,44,12.0,52,38.1
96.88,2.0,1.0,1.0,1.0,30.0,32,0.57,4.97,4.75,4.84,4.91,50,12.0,51,48.44
89.15,2.0,1.0,1.0,1.0,30.0,54,0.96,4.63,4.61,4.35,4.61,98,12.0,52,44.575
271.94,4.0,1.0,2.0,4.0,30.0,92,1.65,5.0,5.0,4.93,4.93,325,1.0,50,67.985
1159.0,6.0,1.0,3.0,3.0,1.0,181,3.22,4.74,4.85,4.83,4.62,304,22.0,48,193.16666666666666
951.0,4.0,1.0,2.0,2.0,1.0,107,1.92,4.7,4.82,4.81,4.5,303,22.0,49,237.75
184.07,2.0,1.0,1.0,1.0,30.0,4,0.08,5.0,5.0,5.0,4.75,165,1.0,35,92.035
1419.0,8.0,1.5,4.0,4.0,1.0,249,4.43,4.78,4.76,4.9,4.58,304,22.0,47,177.375
498.5,4.0,1.0,1.0,2.0,1.0,54,0.97,4.89,4.93,4.93,4.8,296,22.0,44,124.625
224.81,2.0,1.0,1.0,4.0,1.0,200,3.55,4.8,4.83,4.73,4.76,316,1.0,28,112.405
427.57,4.0,1.5,2.0,2.0,30.0,2,0.17,3.5,3.0,4.5,3.0,187,91.0,38,106.8925
980.0,4.0,1.0,1.0,2.0,1.0,1137,20.26,4.82,4.85,4.85,4.66,279,22.0,45,245.0
188.84,2.0,1.0,1.0,1.0,30.0,16,0.3,4.75,4.63,4.81,4.38,144,2.0,48,94.42
223.68,3.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,319,253.0,39,74.56
642.0,4.0,1.0,2.0,2.0,2.0,50,0.9,4.4,4.36,4.64,4.26,177,6.0,47,160.5
273.26,3.0,1.0,1.0,1.0,30.0,4,0.09,4.5,5.0,4.75,4.0,350,253.0,35,91.08666666666666
112.27,4.0,1.0,1.0,1.0,30.0,10,0.18,4.9,4.9,4.8,4.7,365,16.0,46,28.0675
899.0,2.0,1.0,1.0,1.0,1.0,119,2.12,4.7,4.78,4.9,4.59,294,22.0,47,449.5
142.93,2.0,2.0,1.0,1.0,30.0,97,1.73,4.66,4.39,4.78,4.47,318,2.0,47,71.465
162.27,2.0,1.0,1.0,1.0,30.0,35,0.62,4.86,4.83,4.71,4.8,365,1.0,16,81.135
222.87,4.0,1.0,2.0,2.0,30.0,19,0.34,4.68,4.89,4.63,4.58,0,4.0,62,55.7175
107.83,2.0,1.0,1.0,2.0,30.0,112,2.02,4.75,4.65,4.81,4.74,45,3.0,42,53.915
105.3,2.0,1.0,1.0,1.0,30.0,47,0.85,4.72,4.83,4.87,4.62,318,2.0,46,52.65
213.97,2.0,1.0,1.0,1.0,1.0,228,4.1,4.93,4.77,4.95,4.92,221,1.0,43,106.985
319.53,2.0,1.0,1.0,1.0,2.0,182,3.35,4.85,4.79,4.54,4.8,262,2.0,39,159.765
102.965,1.0,1.0,1.0,1.0,30.0,42,0.98,4.9,4.93,4.69,4.88,0,3.0,48,102.965
158.0,2.0,1.0,1.0,1.0,30.0,76,1.3,4.63,4.75,4.59,4.59,365,8.0,26,79.0
172.45,4.0,1.0,1.0,1.0,30.0,110,1.88,4.98,4.91,4.86,4.92,308,1.0,54,43.1125
118.49,4.0,1.0,2.0,2.0,30.0,47,0.81,4.94,4.83,4.81,4.87,131,1.0,23,29.6225
222.87,2.0,1.0,1.0,2.0,30.0,9,0.16,4.89,4.78,5.0,4.67,0,3.0,29,111.435
222.87,2.0,1.0,1.0,2.0,30.0,20,0.36,4.8,4.75,4.85,4.7,0,1.0,37,111.435
222.87,3.0,1.0,1.0,2.0,30.0,10,0.18,4.6,4.7,4.8,4.8,0,1.0,9,74.29
179.73,2.0,1.0,2.0,1.0,30.0,12,0.22,5.0,5.0,4.75,4.92,58,1.0,50,89.865
656.33,5.0,2.0,2.0,2.0,30.0,17,0.31,5.0,5.0,4.88,4.82,362,1.0,44,131.26600000000002
455.0,2.0,1.0,2.0,8.0,2.0,72,1.28,4.74,4.85,4.71,4.46,330,1.0,27,227.5
135.13,4.0,1.0,2.0,2.0,30.0,9,0.16,4.89,4.89,4.44,4.89,364,1.0,34,33.7825
80.42,2.0,1.0,1.0,1.0,30.0,5,0.09,5.0,5.0,4.8,5.0,365,2.0,59,40.21
73.4,2.0,1.0,1.0,2.0,30.0,3,0.06,5.0,5.0,5.0,5.0,353,1.0,38,36.7
244.56,4.0,1.0,1.0,1.0,30.0,52,1.02,4.77,4.79,4.85,4.6,350,9.0,61,61.14
221.0,2.0,1.0,1.0,1.0,1.0,1262,22.54,4.88,4.89,4.89,4.69,356,12.0,26,110.5
195.27,4.0,1.0,1.0,2.0,30.0,12,0.23,4.83,4.92,5.0,4.33,318,51.0,30,48.8175
269.0,2.0,1.0,1.0,2.0,1.0,160,2.88,4.94,4.93,4.88,4.81,248,2.0,46,134.5
261.8,2.0,1.0,1.0,2.0,30.0,18,0.33,4.89,4.5,4.89,4.83,49,3.0,46,130.9
222.87,2.0,1.0,1.0,2.0,30.0,1,0.02,5.0,5.0,5.0,4.0,0,1.0,47,111.435
222.87,4.0,1.0,2.0,2.0,30.0,6,0.11,5.0,4.83,5.0,4.83,0,1.0,30,55.7175
222.87,14.0,1.0,6.0,2.0,60.0,35,0.7,4.57,4.29,4.89,4.57,0,8.0,74,15.919285714285715
191.0,3.0,1.0,1.0,2.0,1.0,2,0.04,3.5,3.5,2.0,2.0,364,399.0,41,63.666666666666664
98.27,2.0,1.0,1.0,1.0,30.0,81,1.45,4.74,4.67,4.72,4.6,226,1.0,47,49.135
102.965,1.0,1.0,1.0,1.0,30.0,163,2.9,4.74,4.76,4.7,4.79,0,2.0,45,102.965
143.33,2.0,1.0,1.0,1.0,30.0,40,0.74,4.78,4.65,4.55,4.73,270,1.0,58,71.665
414.0,16.0,4.0,6.0,18.0,30.0,21,0.38,5.0,4.9,4.9,4.95,358,28.0,67,25.875
375.09,2.0,1.0,1.0,1.0,30.0,11,0.22,5.0,5.0,5.0,4.73,35,5.0,50,187.545
195.67,2.0,1.0,2.0,2.0,30.0,50,0.9,4.3,4.12,4.24,4.3,365,2.0,29,97.835
57.9,2.0,1.0,1.0,1.0,30.0,47,0.96,4.81,4.68,4.85,4.81,338,1.0,36,28.95
165.93,3.0,1.0,1.0,2.0,30.0,19,0.37,4.95,4.95,4.84,4.68,253,4.0,41,55.31
222.87,8.0,1.0,4.0,2.0,30.0,1,0.02,5.0,5.0,5.0,4.0,0,1.0,16,27.85875
144.17,2.0,2.0,1.0,1.0,30.0,107,1.91,4.73,4.55,4.83,4.65,364,2.0,48,72.085
115.87,2.0,1.0,1.0,1.0,31.0,0,0.0,4.84,4.81,4.8,4.78,90,1.0,38,57.935
102.965,2.0,1.0,1.0,1.0,30.0,20,0.5,4.75,4.25,4.3,4.5,0,1.0,27,51.4825
203.12,4.0,1.0,2.0,2.0,30.0,24,0.43,4.96,4.79,4.92,4.75,365,1.0,46,50.78
101.83,2.0,2.0,1.0,1.0,30.0,1,0.03,5.0,5.0,5.0,5.0,90,3.0,25,50.915
240.19,2.0,1.0,1.0,1.0,30.0,4,0.07,4.75,5.0,5.0,4.5,110,2.0,51,120.095
286.3,4.0,1.0,1.0,3.0,30.0,6,0.11,5.0,4.67,4.83,4.67,74,3.0,47,71.575
71.57,2.0,1.0,1.0,1.0,30.0,109,1.94,4.7,4.88,4.38,4.81,191,1.0,23,35.785
159.84,6.0,1.0,2.0,4.0,30.0,67,1.2,4.87,4.9,4.82,4.76,287,10.0,47,26.64
97.73,4.0,1.0,2.0,2.0,30.0,57,1.04,4.32,4.26,4.39,4.3,87,2.0,40,24.4325
72.97,1.0,1.0,1.0,1.0,30.0,66,1.18,4.53,4.36,4.8,4.47,163,5.0,45,72.97
283.0,3.0,1.0,1.0,1.0,30.0,41,0.94,4.88,4.93,4.98,4.8,258,4.0,41,94.33333333333333
102.965,2.0,1.0,1.0,1.0,30.0,2,0.04,2.5,3.5,2.5,3.0,0,300.0,9,51.4825
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,300.0,8,51.4825
149.92,7.0,2.0,3.0,5.0,30.0,1,0.27,5.0,5.0,5.0,5.0,160,1.0,43,21.417142857142856
377.0,2.0,1.0,1.0,1.0,1.0,181,3.28,4.98,4.99,4.91,4.9,70,3.0,59,188.5
276.97,3.0,1.0,2.0,2.0,30.0,44,0.79,4.7,4.75,4.86,4.55,284,2.0,39,92.32333333333334
925.0,5.0,1.0,2.0,2.0,7.0,151,4.46,4.75,4.75,4.84,4.44,360,17.0,47,185.0
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,32.0,8,51.4825
222.87,2.0,1.0,1.0,2.0,30.0,4,0.07,4.5,4.75,4.25,4.5,0,1.0,15,111.435
101.38,2.0,1.0,1.0,2.0,30.0,108,1.92,4.9,4.89,4.8,4.9,140,1.0,48,50.69
656.75,6.0,2.0,3.0,3.0,3.0,132,2.38,4.95,4.99,4.7,4.8,198,1.0,71,109.45833333333333
99.67,2.0,1.0,1.0,2.0,30.0,81,1.46,4.75,4.84,4.49,4.65,365,1.0,31,49.835
115.63,2.0,1.0,1.0,3.0,30.0,41,0.75,4.93,5.0,4.9,4.93,235,1.0,48,57.815
226.77,6.0,1.0,2.0,2.0,30.0,138,2.49,4.9,4.88,4.99,4.73,98,1.0,55,37.795
222.87,3.0,1.0,1.0,2.0,30.0,1,0.02,4.0,4.0,5.0,5.0,0,1.0,40,74.29
133.04,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,296,2.0,14,66.52
239.59,6.0,1.0,2.0,3.0,30.0,8,0.15,4.63,4.75,4.5,4.75,90,1.0,22,39.931666666666665
118.79,2.0,1.0,1.0,1.0,30.0,20,0.36,5.0,4.85,4.85,4.75,71,1.0,53,59.395
59.77,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,365,1.0,0,29.885
37.63,1.0,1.0,1.0,1.0,30.0,20,0.38,4.95,4.85,4.7,4.9,287,4.0,21,37.63
222.87,2.0,1.0,1.0,2.0,30.0,19,0.34,5.0,5.0,4.95,4.95,0,1.0,21,111.435
319.67,12.0,2.0,3.0,9.0,30.0,16,0.29,5.0,5.0,5.0,4.88,365,28.0,65,26.639166666666668
331.4,15.0,2.0,3.0,8.0,30.0,14,0.26,5.0,5.0,4.93,5.0,334,28.0,64,22.09333333333333
100.96,2.0,1.5,1.0,1.0,30.0,41,0.78,4.78,4.83,4.44,4.88,179,1.0,47,50.48
189.71,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,365,1.0,56,94.855
42.33,1.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.85,4.835,4.82,364,1.0,7,42.33
117.81,2.0,1.0,1.0,1.0,30.0,6,0.12,5.0,5.0,5.0,5.0,315,2.0,59,58.905
1895.7,2.0,1.0,1.0,1.0,30.0,1,0.02,5.0,5.0,5.0,5.0,365,1.0,34,947.85
337.2,2.0,1.0,1.0,1.0,30.0,21,0.38,5.0,5.0,5.0,4.95,42,1.0,35,168.6
75.97,1.0,1.0,1.0,1.0,30.0,32,0.57,4.97,5.0,4.78,4.84,280,2.0,20,75.97
222.87,4.0,1.0,1.0,2.0,260.0,10,0.19,5.0,4.8,5.0,4.5,35,51.0,30,55.7175
122.36,4.0,1.0,2.0,2.0,30.0,62,1.13,4.84,4.76,4.4,4.61,323,1.0,54,30.59
309.73,2.0,1.0,1.0,1.0,30.0,2,0.04,5.0,5.0,4.5,4.0,365,1.0,23,154.865
211.3,2.0,1.0,1.0,2.0,30.0,20,0.39,5.0,5.0,5.0,4.9,253,2.0,52,105.65
628.7,16.0,3.0,1.0,1.0,30.0,15,0.26,4.8,4.73,4.67,4.6,270,3.0,13,39.29375
222.87,5.0,1.0,2.0,2.0,30.0,4,0.07,4.75,4.5,4.75,5.0,0,1.0,54,44.574
136.17,5.0,1.0,2.0,3.0,30.0,20,0.37,4.9,4.75,4.9,4.55,49,1.0,21,27.233999999999998
222.87,1.0,1.0,1.0,2.0,30.0,1,0.02,5.0,5.0,5.0,5.0,33,1.0,35,222.87
281.5,2.0,1.0,1.0,1.0,1.0,148,2.74,4.97,4.93,4.69,4.89,213,1.0,59,140.75
218.07,2.0,1.0,1.0,2.0,2.0,160,2.88,4.95,4.96,4.73,4.88,256,2.0,49,109.035
222.87,2.0,1.0,1.0,2.0,30.0,9,0.22,5.0,5.0,5.0,4.78,0,1.0,55,111.435
222.87,2.0,1.0,1.0,2.0,30.0,4,0.09,4.0,4.0,4.0,4.0,0,1.0,16,111.435
357.4,4.0,1.0,2.0,2.0,30.0,78,1.42,4.94,4.92,4.97,4.79,208,4.0,26,89.35
222.87,3.0,1.0,2.0,2.0,30.0,4,0.07,5.0,5.0,5.0,4.75,0,1.0,33,74.29
508.4,3.0,1.0,1.0,2.0,30.0,1,0.02,5.0,5.0,5.0,5.0,352,103.0,49,169.46666666666667
257.75,5.0,2.0,2.0,5.0,30.0,108,1.86,4.86,4.9,4.85,4.7,167,1.0,60,51.55
335.73,4.0,1.0,2.0,2.0,30.0,15,0.28,5.0,5.0,5.0,4.93,364,1.0,44,83.9325
190.23,6.0,1.0,2.0,4.0,30.0,196,3.35,4.78,4.76,4.84,4.77,249,5.0,32,31.705
222.87,2.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,0,1.0,10,111.435
222.87,4.0,1.0,1.0,2.0,30.0,24,0.43,4.83,4.75,5.0,4.58,0,1.0,29,55.7175
649.03,3.0,1.0,2.0,2.0,29.0,0,0.0,4.88,4.83,4.88,4.75,360,17.0,32,216.34333333333333
65.14,2.0,1.0,1.0,2.0,30.0,115,2.07,4.98,4.97,4.9,4.94,145,1.0,49,32.57
217.87,2.0,1.0,1.0,1.0,30.0,2,0.04,5.0,5.0,5.0,5.0,348,1.0,42,108.935
303.0,8.0,1.0,1.0,1.0,2.0,64,1.17,4.72,4.8,4.5,4.58,314,1.0,33,37.875
222.87,2.0,1.0,1.0,1.0,30.0,4,0.08,5.0,4.5,5.0,4.75,337,106.0,56,111.435
187.13,3.0,1.0,1.0,1.0,30.0,14,0.31,4.93,5.0,4.93,4.93,128,51.0,34,62.376666666666665
222.87,2.0,1.0,1.0,2.0,30.0,1,0.02,5.0,5.0,5.0,5.0,0,1.0,45,111.435
102.965,2.0,1.0,1.0,1.0,30.0,5,0.09,5.0,4.8,5.0,5.0,0,1.0,43,51.4825
222.87,2.0,1.0,1.0,2.0,30.0,11,0.2,4.55,4.82,4.64,4.36,0,2.0,37,111.435
222.87,2.0,1.0,1.0,1.0,30.0,3,0.06,5.0,5.0,5.0,4.67,165,106.0,56,111.435
778.03,8.0,1.0,4.0,4.0,30.0,73,1.32,4.93,4.88,4.92,4.88,365,2.0,40,97.25375
45.4,2.0,2.0,1.0,1.0,30.0,68,1.22,4.41,4.35,4.54,4.41,335,5.0,34,22.7
64.73,2.0,2.0,1.0,1.0,30.0,73,1.31,4.42,4.44,4.56,4.55,324,5.0,33,32.365
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,296.0,13,51.4825
102.965,2.0,1.0,1.0,1.0,30.0,25,0.45,4.92,4.88,4.12,4.88,0,4.0,35,51.4825
71.93,2.0,1.5,2.0,2.0,30.0,7,0.13,4.86,4.71,5.0,4.86,365,1.0,33,35.965
238.0,2.0,1.0,1.0,1.0,1.0,73,1.33,4.96,4.96,4.73,4.82,7,1.0,41,119.0
377.21,4.0,1.0,2.0,3.0,30.0,68,1.32,4.97,4.96,4.96,4.85,365,2.0,56,94.3025
184.94,1.0,1.0,1.0,1.0,30.0,21,0.38,5.0,4.95,5.0,4.9,287,1.0,54,184.94
331.75,10.0,1.0,2.0,3.0,30.0,23,0.41,4.91,4.91,4.96,4.83,90,1.0,58,33.175
228.0,1.0,1.0,1.0,1.0,1.0,77,1.39,4.87,4.7,4.9,4.79,25,3.0,41,228.0
131.92,2.0,1.0,1.0,1.0,30.0,20,0.36,4.8,5.0,4.6,4.75,164,2.0,50,65.96
103.35,2.0,1.0,1.0,1.0,30.0,9,0.17,4.67,4.33,4.78,4.67,358,2.0,35,51.675
222.87,6.0,1.0,3.0,3.0,30.0,50,0.91,4.82,4.92,4.7,4.74,263,1.0,41,37.145
222.87,2.0,1.0,1.0,1.0,30.0,1,0.02,1.0,3.0,5.0,3.0,332,3767.0,33,111.435
102.965,1.0,1.0,3.0,1.0,30.0,20,0.44,5.0,4.95,4.9,4.9,0,1.0,51,102.965
450.78,5.0,1.0,2.0,2.0,30.0,2,0.05,4.5,4.0,5.0,4.0,253,30.0,34,90.15599999999999
287.0,2.0,1.0,1.0,1.0,1.0,104,1.87,4.84,4.92,4.84,4.75,365,12.0,28,143.5
230.45,5.0,1.0,2.0,2.0,30.0,21,0.39,4.67,4.62,4.05,4.62,200,3.0,32,46.089999999999996
62.08,1.0,1.0,1.0,1.0,30.0,20,0.56,4.75,4.95,4.45,4.8,174,3.0,33,62.08
72.16,2.0,1.0,1.0,1.0,30.0,3,0.05,5.0,5.0,4.67,5.0,365,2.0,73,36.08
109.73,3.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,258,1.0,17,36.57666666666667
219.39,5.0,1.0,2.0,2.0,30.0,3,0.1,4.67,4.67,5.0,4.33,297,91.0,40,43.878
372.78,5.0,1.0,2.0,2.0,30.0,6,0.12,4.67,4.83,5.0,4.67,102,2.0,17,74.556
222.87,4.0,1.0,1.0,2.0,30.0,77,1.4,4.97,4.97,4.9,4.91,0,6.0,51,55.7175
