price_num,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_listings_count,amenity_count,price_per_person,target_superhost
77.78,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,53.0,37,38.89,0.0
84.27,2.0,1.0,,1.0,30.0,365.0,365,0,0.0,,,,,2.0,4,42.135,0.0
,2.0,,,,30.0,365.0,0,0,0.0,,,,,3.0,31,,0.0
487.0,4.0,1.0,2.0,2.0,1.0,365.0,266,53,5.7,4.81,4.85,4.98,4.83,8.0,25,121.75,0.0
278.0,4.0,1.0,2.0,2.0,1.0,365.0,147,41,4.41,4.71,4.8,4.98,4.56,8.0,26,69.5,0.0
209.47,2.0,,1.0,,30.0,1125.0,207,2,0.32,5.0,5.0,5.0,5.0,3.0,46,104.735,1.0
330.77,4.0,2.0,2.0,2.0,30.0,365.0,316,0,0.0,,,,,263.0,9,82.6925,0.0
269.0,5.0,1.0,3.0,3.0,30.0,365.0,365,0,0.0,,,,,1.0,14,53.8,0.0
118.0,3.0,1.0,2.0,2.0,30.0,365.0,254,1,0.17,5.0,4.0,5.0,5.0,1.0,21,39.333333333333336,1.0
,6.0,,3.0,,30.0,365.0,0,1,0.12,5.0,5.0,5.0,5.0,14.0,37,,1.0
,4.0,,2.0,,30.0,365.0,0,1,0.14,5.0,5.0,5.0,5.0,14.0,35,,1.0
331.87,4.0,,2.0,,30.0,365.0,173,2,0.22,2.0,3.0,4.0,2.5,61.0,27,82.9675,0.0
270.67,2.0,1.0,1.0,1.0,30.0,365.0,294,0,0.0,,,,,61.0,26,135.335,0.0
210.2,2.0,1.0,1.0,1.0,30.0,365.0,317,1,0.17,1.0,1.0,1.0,1.0,61.0,25,105.1,0.0
320.8,4.0,1.0,2.0,2.0,30.0,365.0,309,2,0.24,1.0,1.5,2.0,1.0,61.0,26,80.2,0.0
164.0,1.0,2.0,1.0,1.0,2.0,365.0,340,11,1.58,5.0,4.91,5.0,5.0,3.0,42,164.0,0.0
331.87,4.0,2.0,2.0,2.0,30.0,365.0,310,0,0.0,,,,,263.0,12,82.9675,0.0
227.39,8.0,1.0,3.0,4.0,30.0,1125.0,60,1,0.12,5.0,4.0,3.0,4.0,7.0,58,28.42375,1.0
227.17,6.0,1.0,3.0,4.0,30.0,365.0,365,0,0.0,,,,,1.0,6,37.861666666666665,0.0
209.47,3.0,1.0,1.0,1.0,30.0,365.0,356,1,0.15,4.0,5.0,5.0,4.0,263.0,12,69.82333333333334,0.0
165.93,2.0,1.0,,1.0,30.0,365.0,261,1,0.12,4.0,5.0,5.0,3.0,263.0,12,82.965,0.0
177.0,2.0,1.0,,1.0,30.0,365.0,139,1,0.16,5.0,5.0,5.0,5.0,263.0,12,88.5,0.0
66.4,1.0,2.0,,1.0,30.0,365.0,165,0,0.0,,,,,6.0,25,66.4,0.0
37.79,2.0,1.0,,2.0,30.0,180.0,218,2,0.36,5.0,5.0,5.0,5.0,3.0,36,18.895,0.0
329.0,2.0,1.0,,1.0,2.0,365.0,358,0,0.0,,,,,2.0,20,164.5,1.0
,4.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,4.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,4.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,8.0,,2.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,8.0,,2.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,2.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,1.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,2.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,1.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,2.0,,1.0,,1.0,365.0,0,1,0.14,5.0,5.0,5.0,5.0,295.0,24,,0.0
,1.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,2.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,2.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,4.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,8.0,,2.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,1.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,2.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,2.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
,2.0,,1.0,,1.0,365.0,0,0,0.0,,,,,295.0,24,,0.0
235.0,4.0,1.0,1.0,2.0,1.0,365.0,329,0,0.0,,,,,1035.0,23,58.75,0.0
235.0,4.0,1.0,1.0,2.0,1.0,365.0,329,0,0.0,,,,,1035.0,23,58.75,0.0
154.87,2.0,1.0,,1.0,30.0,365.0,325,1,0.2,5.0,5.0,5.0,5.0,263.0,10,77.435,0.0
155.07,3.0,,1.0,2.0,30.0,365.0,238,1,0.13,5.0,5.0,5.0,5.0,3.0,7,51.69,0.0
,2.0,,,,30.0,60.0,0,1,0.11,5.0,5.0,5.0,5.0,8.0,61,,1.0
59.11,1.0,1.0,1.0,1.0,30.0,175.0,181,0,0.0,,,,,219.0,22,59.11,1.0
461.0,2.0,1.0,1.0,1.0,1.0,365.0,187,0,0.0,,,,,1030.0,26,230.5,0.0
338.0,2.0,1.0,1.0,1.0,1.0,365.0,155,0,0.0,,,,,1030.0,26,169.0,0.0
461.0,2.0,1.0,1.0,1.0,1.0,365.0,187,21,2.61,4.57,4.67,4.29,4.43,1030.0,26,230.5,0.0
338.0,2.0,1.0,1.0,1.0,1.0,365.0,155,0,0.0,,,,,1030.0,26,169.0,0.0
70.43,2.0,2.0,,1.0,30.0,365.0,297,2,0.23,5.0,4.5,5.0,5.0,9.0,35,35.215,1.0
199.0,2.0,1.0,,1.0,1.0,7.0,199,5,2.59,5.0,5.0,5.0,5.0,1.0,38,99.5,0.0
301.62,4.0,2.0,2.0,2.0,30.0,75.0,292,2,0.58,5.0,5.0,5.0,5.0,3.0,42,75.405,1.0
,6.0,1.0,3.0,3.0,30.0,365.0,365,0,0.0,,,,,1.0,50,,0.0
852.55,9.0,2.0,2.0,5.0,30.0,365.0,365,0,0.0,,,,,22.0,8,94.72777777777777,0.0
708.5,10.0,1.0,2.0,6.0,30.0,365.0,365,0,0.0,,,,,22.0,8,70.85,0.0
112.6,2.0,1.0,,1.0,30.0,62.0,33,0,0.0,,,,,3.0,22,56.3,0.0
67.07,2.0,1.0,1.0,2.0,30.0,365.0,304,0,0.0,,,,,1.0,21,33.535,0.0
,2.0,2.0,,1.0,30.0,90.0,88,0,0.0,,,,,1.0,4,,0.0
51.55,1.0,1.0,,1.0,30.0,1125.0,226,4,0.47,4.75,5.0,3.5,3.5,8.0,34,51.55,1.0
,2.0,,1.0,,30.0,1125.0,21,0,0.0,,,,,3767.0,29,,0.0
114.5,2.0,0.5,1.0,1.0,2.0,28.0,296,7,1.01,5.0,5.0,5.0,5.0,1.0,36,57.25,0.0
57.74,1.0,1.0,1.0,1.0,30.0,1125.0,155,1,0.15,5.0,5.0,5.0,5.0,3.0,31,57.74,0.0
235.0,2.0,1.0,1.0,1.0,1.0,365.0,338,0,0.0,,,,,1035.0,23,117.5,0.0
235.0,2.0,1.0,1.0,1.0,1.0,365.0,338,0,0.0,,,,,1035.0,23,117.5,0.0
437.0,8.0,2.0,2.0,4.0,1.0,365.0,301,0,0.0,,,,,1035.0,23,54.625,0.0
437.0,8.0,2.0,2.0,4.0,1.0,365.0,301,0,0.0,,,,,1035.0,23,54.625,0.0
144.8,5.0,1.5,3.0,3.0,30.0,365.0,364,0,0.0,,,,,1.0,13,28.96,0.0
108.22,4.0,1.0,2.0,2.0,30.0,365.0,149,1,0.19,5.0,5.0,5.0,5.0,7.0,16,27.055,1.0
82.3,1.0,2.0,1.0,1.0,30.0,365.0,319,0,0.0,,,,,17.0,22,82.3,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,276,0,0.0,,,,,263.0,12,74.685,0.0
,2.0,,1.0,,30.0,120.0,0,0,0.0,,,,,69.0,48,,1.0
274.33,2.0,1.5,1.0,1.0,30.0,365.0,263,0,0.0,,,,,1.0,10,137.165,0.0
387.0,3.0,1.0,1.0,1.0,2.0,365.0,245,27,3.6,4.67,4.56,4.93,4.52,1.0,33,129.0,0.0
63.11,1.0,1.0,2.0,2.0,30.0,365.0,365,1,1.0,5.0,5.0,4.0,5.0,1.0,8,63.11,0.0
27.37,1.0,1.0,3.0,3.0,30.0,365.0,113,1,0.42,5.0,5.0,5.0,5.0,4.0,13,27.37,1.0
245.23,6.0,2.0,3.0,3.0,30.0,365.0,266,0,0.0,,,,,2.0,32,40.87166666666666,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,97,0,0.0,,,,,3767.0,31,,0.0
,6.0,2.0,3.0,3.0,30.0,1125.0,246,0,0.0,,,,,3767.0,31,,0.0
59.11,1.0,1.0,1.0,1.0,30.0,175.0,221,0,0.0,,,,,219.0,22,59.11,1.0
59.11,1.0,1.0,1.0,1.0,30.0,175.0,207,0,0.0,,,,,219.0,23,59.11,1.0
77.43,1.0,2.5,1.0,1.0,30.0,200.0,43,1,0.14,4.0,4.0,4.0,5.0,26.0,30,77.43,0.0
237.0,4.0,1.0,1.0,2.0,1.0,365.0,166,1,1.0,1.0,1.0,1.0,1.0,1030.0,25,59.25,0.0
474.0,8.0,2.0,2.0,4.0,1.0,365.0,152,0,0.0,,,,,1030.0,25,59.25,0.0
206.0,2.0,1.0,1.0,1.0,1.0,365.0,180,0,0.0,,,,,1030.0,25,103.0,0.0
206.0,2.0,1.0,1.0,1.0,1.0,365.0,180,0,0.0,,,,,1030.0,25,103.0,0.0
237.0,4.0,1.0,1.0,2.0,1.0,365.0,166,1,0.13,4.0,3.0,4.0,4.0,1030.0,25,59.25,0.0
237.0,4.0,1.0,1.0,2.0,1.0,365.0,175,1,0.19,4.0,5.0,4.0,4.0,1030.0,26,59.25,0.0
237.0,4.0,1.0,1.0,2.0,1.0,365.0,175,19,2.09,4.58,4.58,4.47,4.47,1030.0,26,59.25,0.0
474.0,8.0,2.0,2.0,4.0,1.0,365.0,152,2,0.36,5.0,4.5,4.0,4.5,1030.0,25,59.25,0.0
816.0,8.0,2.0,2.0,4.0,1.0,365.0,168,4,0.67,4.75,5.0,4.75,5.0,1030.0,26,102.0,0.0
366.0,2.0,1.0,1.0,1.0,1.0,365.0,179,0,0.0,,,,,1030.0,25,183.0,0.0
816.0,8.0,2.0,2.0,4.0,1.0,365.0,168,0,0.0,,,,,1030.0,26,102.0,0.0
366.0,2.0,1.0,1.0,1.0,1.0,365.0,179,0,0.0,,,,,1030.0,25,183.0,0.0
52.21,1.0,2.0,,1.0,30.0,365.0,365,0,0.0,,,,,43.0,26,52.21,0.0
154.87,2.0,1.0,,1.0,30.0,365.0,342,1,0.25,5.0,5.0,5.0,5.0,263.0,10,77.435,0.0
67.3,1.0,2.0,5.0,1.0,30.0,365.0,317,0,0.0,,,,,12.0,10,67.3,0.0
616.7,8.0,2.0,2.0,4.0,30.0,365.0,362,0,0.0,,,,,9.0,36,77.0875,0.0
803.3,6.0,1.5,2.0,3.0,30.0,365.0,227,2,0.24,5.0,5.0,5.0,5.0,15.0,41,133.88333333333333,1.0
52.21,1.0,2.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,43.0,26,52.21,0.0
91.15,1.0,2.0,,1.0,30.0,365.0,349,0,0.0,,,,,43.0,24,91.15,0.0
91.15,1.0,2.0,,1.0,30.0,365.0,349,0,0.0,,,,,43.0,24,91.15,0.0
42.21,1.0,,1.0,1.0,30.0,365.0,362,1,0.65,4.0,3.0,4.0,3.0,22.0,25,42.21,0.0
822.0,6.0,2.0,2.0,3.0,1.0,365.0,258,22,3.53,4.59,4.95,4.95,4.59,7.0,41,137.0,1.0
91.7,1.0,1.5,,1.0,30.0,365.0,81,1,0.12,5.0,5.0,5.0,5.0,3.0,22,91.7,1.0
99.94,1.0,1.0,,1.0,30.0,365.0,89,0,0.0,,,,,2.0,9,99.94,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,324,0,0.0,,,,,263.0,9,74.685,0.0
66.2,1.0,2.0,6.0,1.0,30.0,365.0,317,0,0.0,,,,,12.0,10,66.2,0.0
727.0,6.0,2.5,2.0,3.0,1.0,365.0,295,19,3.15,4.79,4.84,5.0,4.58,7.0,44,121.16666666666667,1.0
344.0,2.0,1.0,1.0,1.0,1.0,365.0,334,0,0.0,,,,,7.0,39,172.0,1.0
336.0,4.0,1.0,1.0,2.0,1.0,365.0,217,19,3.24,5.0,5.0,4.95,4.89,7.0,44,84.0,1.0
148.19,6.0,1.0,3.0,3.0,30.0,365.0,305,1,0.17,5.0,5.0,5.0,5.0,3.0,39,24.698333333333334,1.0
78.77,2.0,1.5,,1.0,30.0,365.0,284,0,0.0,,,,,16.0,26,39.385,1.0
552.0,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,16.0,48,276.0,0.0
154.87,2.0,1.0,,1.0,30.0,365.0,280,2,0.24,5.0,5.0,5.0,4.5,263.0,12,77.435,0.0
131.64,3.0,1.0,1.0,2.0,30.0,365.0,88,1,0.19,5.0,5.0,5.0,5.0,3.0,15,43.879999999999995,0.0
553.1,4.0,1.0,,1.0,30.0,365.0,362,0,0.0,,,,,1.0,13,138.275,0.0
179.69,2.0,1.0,1.0,1.0,30.0,360.0,321,3,0.4,4.33,4.33,4.0,4.33,42.0,31,89.845,0.0
165.93,3.0,1.0,1.0,1.0,30.0,365.0,310,0,0.0,,,,,263.0,12,55.31,0.0
59.1,1.0,1.0,1.0,1.0,30.0,180.0,361,1,1.0,5.0,5.0,5.0,5.0,3.0,39,59.1,0.0
82.37,1.0,1.0,1.0,1.0,30.0,175.0,202,1,1.0,5.0,5.0,5.0,5.0,219.0,22,82.37,1.0
50.9,1.0,1.0,1.0,1.0,30.0,31.0,39,0,0.0,,,,,1.0,11,50.9,0.0
,6.0,,2.0,,30.0,120.0,23,0,0.0,,,,,69.0,48,,1.0
,4.0,2.0,2.0,2.0,30.0,1125.0,365,0,0.0,,,,,3767.0,33,,0.0
406.0,2.0,1.0,1.0,1.0,1.0,365.0,286,2,0.32,5.0,5.0,5.0,4.5,2.0,56,203.0,0.0
,2.0,1.0,,1.0,30.0,30.0,365,0,0.0,,,,,1.0,28,,0.0
326.58,2.0,1.0,1.0,1.0,30.0,365.0,193,5,0.84,5.0,5.0,5.0,5.0,4.0,37,163.29,1.0
221.5,2.0,1.0,1.0,2.0,1.0,1125.0,261,19,2.69,5.0,4.95,4.89,4.95,2.0,48,110.75,1.0
149.37,2.0,1.0,,1.0,30.0,365.0,317,1,0.49,5.0,5.0,5.0,5.0,263.0,12,74.685,0.0
92.99,2.0,4.0,1.0,,30.0,365.0,300,0,0.0,,,,,6.0,6,46.495,0.0
,4.0,1.0,2.0,2.0,30.0,1125.0,310,0,0.0,,,,,3767.0,32,,0.0
90.08,2.0,3.0,1.0,,30.0,365.0,300,0,0.0,,,,,6.0,6,45.04,0.0
90.08,2.0,3.0,1.0,,30.0,365.0,300,0,0.0,,,,,6.0,6,45.04,0.0
108.96,2.0,,1.0,1.0,30.0,365.0,38,2,0.29,4.5,5.0,5.0,4.5,3.0,8,54.48,0.0
66.68,1.0,1.0,1.0,1.0,30.0,365.0,180,0,0.0,,,,,1.0,11,66.68,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,341,1,0.12,5.0,3.0,3.0,3.0,263.0,12,74.685,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,303,1,1.0,5.0,5.0,5.0,5.0,263.0,12,74.685,0.0
145.67,2.0,1.0,1.0,1.0,30.0,365.0,317,2,0.22,5.0,5.0,5.0,5.0,11.0,26,72.835,1.0
364.0,7.0,1.0,2.0,4.0,1.0,1125.0,136,52,6.5,4.92,4.92,4.9,4.87,1.0,69,52.0,1.0
,2.0,,1.0,,30.0,1125.0,2,0,0.0,,,,,3767.0,29,,0.0
357.69,8.0,1.0,2.0,6.0,31.0,365.0,298,0,0.0,,,,,14.0,41,44.71125,0.0
199.13,4.0,1.0,2.0,2.0,30.0,365.0,344,0,0.0,,,,,61.0,25,49.7825,0.0
279.59,2.0,1.0,2.0,1.0,1.0,28.0,332,23,3.25,4.65,4.7,4.78,4.65,1.0,26,139.795,0.0
,2.0,,,,30.0,365.0,22,1,0.11,4.0,5.0,5.0,4.0,263.0,12,,0.0
173.33,3.0,1.0,1.0,2.0,30.0,365.0,117,0,0.0,,,,,3.0,29,57.77666666666667,1.0
158.46,2.0,1.0,1.0,1.0,30.0,180.0,221,2,0.57,5.0,5.0,5.0,5.0,1.0,49,79.23,0.0
61.23,1.0,1.5,,1.0,30.0,90.0,318,6,0.97,5.0,5.0,5.0,5.0,26.0,30,61.23,0.0
,2.0,1.0,1.0,2.0,30.0,30.0,180,0,0.0,,,,,1.0,15,,0.0
60.87,1.0,1.5,,1.0,30.0,90.0,85,2,0.55,4.5,5.0,4.0,5.0,26.0,29,60.87,0.0
187.39,2.0,1.0,1.0,1.0,30.0,62.0,351,0,0.0,,,,,1.0,18,93.695,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,303,1,0.14,5.0,5.0,5.0,4.0,263.0,10,74.685,0.0
52.0,2.0,1.0,,1.0,30.0,33.0,335,1,0.39,5.0,4.0,4.0,5.0,3.0,33,26.0,0.0
,2.0,2.0,3.0,3.0,31.0,365.0,365,0,0.0,,,,,1.0,10,,0.0
305.83,4.0,1.0,2.0,3.0,30.0,1125.0,336,2,0.28,4.5,5.0,3.0,3.5,56.0,53,76.4575,1.0
603.59,6.0,,3.0,,30.0,1125.0,89,0,0.0,,,,,42.0,47,100.59833333333334,0.0
,3.0,,1.0,,30.0,365.0,0,0,0.0,,,,,42.0,39,,0.0
278.77,4.0,2.0,2.0,2.0,30.0,365.0,310,0,0.0,,,,,263.0,12,69.6925,0.0
204.67,3.0,1.0,1.0,1.0,30.0,365.0,45,2,0.25,4.0,5.0,5.0,3.0,263.0,12,68.22333333333333,0.0
124.03,3.0,1.0,1.0,1.0,30.0,365.0,88,1,0.18,5.0,5.0,5.0,5.0,2.0,34,41.343333333333334,0.0
199.47,4.0,1.0,2.0,2.0,30.0,730.0,165,0,0.0,,,,,68.0,12,49.8675,0.0
275.0,3.0,1.0,1.0,2.0,1.0,365.0,338,0,0.0,,,,,1035.0,23,91.66666666666667,0.0
275.0,3.0,1.0,1.0,2.0,1.0,365.0,338,0,0.0,,,,,1035.0,23,91.66666666666667,0.0
275.0,2.0,1.0,1.0,1.0,1.0,365.0,338,0,0.0,,,,,1035.0,23,137.5,0.0
275.0,2.0,1.0,1.0,1.0,1.0,365.0,338,0,0.0,,,,,1035.0,23,137.5,0.0
220.0,3.0,1.0,1.0,2.0,1.0,365.0,317,0,0.0,,,,,1035.0,23,73.33333333333333,0.0
220.0,3.0,1.0,1.0,2.0,1.0,365.0,317,0,0.0,,,,,1035.0,23,73.33333333333333,0.0
439.0,6.0,2.0,2.0,4.0,1.0,365.0,307,0,0.0,,,,,1035.0,23,73.16666666666667,0.0
439.0,6.0,2.0,2.0,4.0,1.0,365.0,306,0,0.0,,,,,1035.0,23,73.16666666666667,0.0
300.0,2.0,1.0,1.0,1.0,1.0,365.0,336,1,1.0,4.0,5.0,4.0,4.0,1035.0,23,150.0,0.0
210.0,4.0,1.0,1.0,2.0,1.0,365.0,321,0,0.0,,,,,1035.0,23,52.5,0.0
206.73,4.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,1.0,13,51.6825,0.0
223.82,4.0,1.0,,2.0,30.0,365.0,196,0,0.0,,,,,35.0,38,55.955,0.0
62.7,2.0,1.5,1.0,2.0,30.0,365.0,362,1,0.13,5.0,5.0,5.0,5.0,9.0,44,31.35,1.0
52.63,1.0,3.0,1.0,1.0,30.0,365.0,320,0,0.0,,,,,3.0,18,52.63,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,318,2,0.25,5.0,5.0,5.0,5.0,263.0,12,74.685,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,310,0,0.0,,,,,263.0,12,74.685,0.0
335.36,6.0,1.0,1.0,4.0,30.0,365.0,365,0,0.0,,,,,2.0,18,55.89333333333334,1.0
20.57,1.0,1.0,1.0,2.0,30.0,1125.0,355,2,0.3,5.0,5.0,5.0,5.0,42.0,23,20.57,0.0
20.57,1.0,1.0,1.0,4.0,30.0,1125.0,347,0,0.0,,,,,42.0,23,20.57,0.0
20.37,1.0,1.0,1.0,4.0,30.0,1125.0,182,1,0.12,4.0,5.0,5.0,5.0,42.0,23,20.37,0.0
50.52,2.0,1.5,1.0,2.0,30.0,365.0,253,0,0.0,,,,,9.0,41,25.26,1.0
20.47,1.0,1.0,1.0,4.0,30.0,1125.0,348,2,0.4,3.0,3.0,3.0,3.0,42.0,23,20.47,0.0
361.17,6.0,2.0,3.0,3.0,30.0,365.0,309,1,0.14,3.0,3.0,3.0,3.0,91.0,36,60.195,0.0
57.17,2.0,1.5,1.0,1.0,30.0,365.0,304,3,0.38,5.0,5.0,5.0,5.0,9.0,40,28.585,1.0
,4.0,1.0,2.0,2.0,30.0,1125.0,310,0,0.0,,,,,3767.0,28,,0.0
367.08,2.0,1.5,1.0,1.0,3.0,365.0,301,0,0.0,,,,,1.0,50,183.54,0.0
163.67,4.0,1.0,1.0,1.0,30.0,365.0,71,0,0.0,,,,,1.0,37,40.9175,0.0
59.0,1.0,1.0,1.0,1.0,30.0,180.0,364,2,0.27,3.5,3.5,3.5,3.0,3.0,39,59.0,0.0
51.63,1.0,1.5,1.0,1.0,30.0,365.0,176,3,0.39,5.0,5.0,4.67,5.0,9.0,45,51.63,1.0
,7.0,,4.0,,30.0,365.0,2,0,0.0,,,,,120.0,11,,1.0
142.33,2.0,1.0,1.0,1.0,30.0,95.0,297,0,0.0,,,,,1.0,6,71.165,0.0
217.7,4.0,1.5,2.0,2.0,30.0,365.0,238,0,0.0,,,,,18.0,21,54.425,0.0
160.4,2.0,1.0,,1.0,30.0,365.0,342,0,0.0,,,,,263.0,12,80.2,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,318,0,0.0,,,,,263.0,12,74.685,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,318,0,0.0,,,,,263.0,12,74.685,0.0
154.87,2.0,1.0,,1.0,30.0,365.0,312,2,0.56,5.0,5.0,5.0,4.0,263.0,12,77.435,0.0
307.39,6.0,2.0,2.0,3.0,30.0,365.0,316,1,0.39,5.0,5.0,5.0,5.0,171.0,40,51.23166666666666,0.0
312.53,6.0,,2.0,3.0,30.0,1125.0,316,0,0.0,,,,,171.0,42,52.08833333333333,0.0
756.03,2.0,1.0,1.0,1.0,30.0,365.0,267,11,1.2,4.18,4.18,4.18,4.09,13.0,22,378.015,1.0
53.0,1.0,1.5,,1.0,30.0,90.0,82,0,0.0,,,,,26.0,11,53.0,0.0
558.0,2.0,1.0,1.0,2.0,1.0,29.0,114,20,2.22,4.6,4.65,4.9,4.75,38.0,25,279.0,0.0
298.7,6.0,1.0,3.0,3.0,30.0,365.0,317,0,0.0,,,,,61.0,24,49.78333333333333,0.0
59.8,2.0,1.0,1.0,1.0,30.0,150.0,117,0,0.0,,,,,1.0,15,29.9,0.0
217.3,2.0,2.0,2.0,2.0,30.0,45.0,287,0,0.0,,,,,1.0,9,108.65,0.0
371.0,2.0,1.0,1.0,1.0,3.0,365.0,53,3,0.4,5.0,5.0,5.0,5.0,1.0,28,185.5,1.0
192.23,6.0,1.0,3.0,2.0,30.0,365.0,364,0,0.0,,,,,14.0,35,32.038333333333334,1.0
110.51,2.0,1.0,1.0,1.0,30.0,365.0,273,3,0.51,5.0,5.0,4.67,5.0,3.0,37,55.255,1.0
84.5,1.0,,,1.0,4.0,365.0,36,6,0.71,4.83,4.83,4.5,4.67,3.0,2,84.5,1.0
74.54,2.0,0.5,2.0,1.0,30.0,365.0,179,0,0.0,,,,,2.0,12,37.27,1.0
106.49,4.0,1.0,2.0,2.0,30.0,365.0,296,0,0.0,,,,,4.0,15,26.6225,0.0
230.62,4.0,1.0,2.0,2.0,30.0,365.0,251,0,0.0,,,,,26.0,38,57.655,0.0
633.5,2.0,1.0,,3.0,2.0,365.0,224,21,2.53,4.95,5.0,5.0,4.86,1.0,41,316.75,1.0
83.38,2.0,1.0,,1.0,30.0,32.0,226,0,0.0,,,,,2.0,10,41.69,0.0
129.79,1.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,2.0,9,129.79,0.0
125.07,1.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,2.0,9,125.07,0.0
,2.0,1.0,,1.0,30.0,1125.0,302,0,0.0,,,,,3767.0,32,,0.0
51.4,1.0,2.0,1.0,1.0,30.0,365.0,317,0,0.0,,,,,17.0,25,51.4,0.0
707.07,4.0,2.0,2.0,2.0,30.0,365.0,365,0,0.0,,,,,1.0,10,176.7675,0.0
242.27,4.0,1.0,2.0,2.0,30.0,365.0,229,0,0.0,,,,,18.0,20,60.5675,0.0
324.36,6.0,2.0,3.0,3.0,30.0,365.0,74,0,0.0,,,,,76.0,26,54.06,0.0
300.0,2.0,1.0,1.0,1.0,1.0,365.0,336,0,0.0,,,,,1035.0,23,150.0,0.0
419.0,8.0,2.0,2.0,4.0,1.0,365.0,303,0,0.0,,,,,1035.0,23,52.375,0.0
215.0,2.0,1.0,1.0,1.0,1.0,365.0,263,3,0.31,4.33,4.33,4.67,4.67,1035.0,23,107.5,0.0
215.0,2.0,1.0,1.0,1.0,1.0,365.0,263,0,0.0,,,,,1035.0,23,107.5,0.0
792.77,12.0,3.0,5.0,6.0,30.0,365.0,257,3,0.31,5.0,5.0,5.0,5.0,1.0,45,66.06416666666667,0.0
,4.0,,2.0,,30.0,365.0,295,0,0.0,,,,,68.0,11,,0.0
184.5,3.0,1.0,1.0,1.0,30.0,365.0,165,1,0.2,5.0,4.0,5.0,5.0,253.0,35,61.5,0.0
165.93,2.0,1.0,1.0,1.0,30.0,365.0,344,1,0.65,3.0,4.0,5.0,3.0,263.0,10,82.965,0.0
103.0,2.0,1.0,,1.0,1.0,1125.0,294,37,4.04,4.73,4.73,4.65,4.7,6.0,29,51.5,1.0
61.95,1.0,1.5,,1.0,30.0,90.0,303,4,0.49,5.0,4.75,5.0,4.75,26.0,9,61.95,0.0
51.4,1.0,2.0,1.0,1.0,30.0,365.0,317,0,0.0,,,,,17.0,25,51.4,0.0
82.3,1.0,2.0,1.0,1.0,30.0,365.0,319,0,0.0,,,,,17.0,22,82.3,0.0
,4.0,1.0,1.0,2.0,1.0,365.0,159,6,0.96,5.0,4.83,5.0,4.67,71.0,28,,0.0
293.64,3.0,1.0,1.0,1.0,30.0,365.0,275,0,0.0,,,,,253.0,35,97.88,0.0
163.52,5.0,1.0,2.0,4.0,30.0,140.0,143,0,0.0,,,,,2.0,11,32.704,0.0
,4.0,1.0,1.0,1.0,30.0,365.0,270,0,0.0,,,,,1.0,11,,0.0
201.29,2.0,1.0,,1.0,30.0,365.0,258,0,0.0,,,,,232.0,30,100.645,1.0
142.3,3.0,,1.0,2.0,30.0,365.0,317,0,0.0,,,,,6.0,38,47.43333333333334,0.0
259.72,2.0,1.0,1.0,1.0,30.0,365.0,74,0,0.0,,,,,1.0,7,129.86,0.0
49.11,1.0,1.0,1.0,1.0,30.0,365.0,317,0,0.0,,,,,3.0,26,49.11,0.0
